ignore,id,doc,toc,year,filcount,discount
862,12083,2,1,1986,299,335
863,12083,2,10,1986,432,451
864,12083,2,11,1986,426,356
865,12083,2,6,1986,47,30
866,12083,2,3,1986,346,327
867,12083,2,7,1986,161,188
868,12119,2,2,1986,0,1
869,12119,2,4,1986,0,1
870,12119,2,9,1986,11,6
871,12119,2,8,1986,12,17
872,12119,2,5,1986,53,55
873,12119,2,1,1986,37,45
874,12119,2,10,1986,44,39
875,12119,2,11,1986,24,27
876,12119,2,6,1986,5,7
877,12119,2,3,1986,158,108
878,12119,2,7,1986,39,33
879,12101,2,2,1986,17,6
880,12101,2,4,1986,21,13
881,12101,2,9,1986,119,57
882,12101,2,8,1986,26,32
883,12101,2,5,1986,261,212
884,12101,2,1,1986,297,186
885,12101,2,10,1986,435,289
886,12101,2,11,1986,90,52
887,12101,2,6,1986,16,11
888,12101,2,3,1986,209,101
889,12101,2,7,1986,153,85
890,12103,2,2,1986,63,17
891,12103,2,4,1986,55,50
892,12103,2,9,1986,229,183
893,12103,2,8,1986,215,201
894,12103,2,5,1986,660,696
895,12103,2,1,1986,988,947
896,12103,2,10,1986,2024,1771
897,12103,2,11,1986,730,547
898,12103,2,6,1986,274,147
899,12103,2,3,1986,2210,1977
900,12103,2,7,1986,563,503
901,12035,2,2,1986,0,0
902,12035,2,4,1986,0,2
903,12035,2,9,1986,8,3
904,12035,2,8,1986,1,9
905,12035,2,5,1986,67,67
906,12035,2,1,1986,35,14
907,12035,2,10,1986,96,112
908,12035,2,11,1986,12,8
909,12035,2,6,1986,3,11
910,12035,2,3,1986,72,49
911,12035,2,7,1986,58,59
912,12107,2,2,1986,3,0
913,12107,2,4,1986,9,11
914,12107,2,9,1986,63,53
915,12107,2,8,1986,39,37
916,12107,2,5,1986,144,176
917,12107,2,1,1986,215,158
918,12107,2,10,1986,385,251
919,12107,2,11,1986,248,225
920,12107,2,6,1986,9,27
921,12107,2,3,1986,99,82
922,12107,2,7,1986,133,179
923,12109,2,2,1986,5,3
924,12109,2,4,1986,1,5
925,12109,2,9,1986,22,24
926,12109,2,8,1986,25,17
927,12109,2,5,1986,161,260
928,12109,2,1,1986,152,141
929,12109,2,10,1986,212,253
930,12109,2,11,1986,71,91
931,12109,2,6,1986,60,56
932,12109,2,3,1986,117,105
933,12109,2,7,1986,105,175
934,12127,2,2,1986,53,30
935,12127,2,4,1986,27,19
936,12127,2,9,1986,66,63
937,12127,2,8,1986,135,163
938,12127,2,5,1986,501,457
939,12127,2,1,1986,511,606
940,12127,2,10,1986,869,868
941,12127,2,11,1986,318,257
942,12127,2,6,1986,28,30
943,12127,2,3,1986,649,646
944,12127,2,7,1986,421,586
945,12001,2,2,1986,4,5
946,12001,2,4,1986,29,24
947,12001,2,9,1986,110,95
948,12001,2,8,1986,177,149
949,12001,2,5,1986,345,395
950,12001,2,1,1986,418,408
951,12001,2,10,1986,793,695
952,12001,2,11,1986,9,147
953,12001,2,6,1986,17,16
954,12001,2,3,1986,241,198
955,12001,2,7,1986,152,191
956,12003,2,2,1986,0,0
957,12003,2,4,1986,1,1
958,12003,2,9,1986,6,8
959,12003,2,8,1986,1,2
960,12003,2,5,1986,15,23
961,12003,2,1,1986,14,20
962,12003,2,10,1986,14,20
963,12003,2,11,1986,19,13
964,12003,2,6,1986,2,0
965,12003,2,3,1986,5,7
966,12003,2,7,1986,40,38
967,12007,2,2,1986,0,1
968,12007,2,4,1986,1,1
969,12007,2,9,1986,7,11
970,12007,2,8,1986,9,8
971,12007,2,5,1986,31,61
972,12007,2,1,1986,48,37
973,12007,2,10,1986,102,77
974,12007,2,11,1986,74,92
975,12007,2,6,1986,0,1
976,12007,2,3,1986,47,45
977,12007,2,7,1986,27,45
978,12041,2,2,1986,0,0
979,12041,2,4,1986,0,0
980,12041,2,9,1986,4,4
981,12041,2,8,1986,0,0
982,12041,2,5,1986,7,8
983,12041,2,1,1986,20,6
984,12041,2,10,1986,36,13
985,12041,2,11,1986,12,13
986,12041,2,6,1986,1,4
987,12041,2,3,1986,7,9
988,12041,2,7,1986,8,3
989,12075,2,2,1986,0,0
990,12075,2,4,1986,1,3
991,12075,2,9,1986,11,7
992,12075,2,8,1986,2,2
993,12075,2,5,1986,35,55
994,12075,2,1,1986,6,13
995,12075,2,10,1986,48,27
996,12075,2,11,1986,39,40
997,12075,2,6,1986,52,13
998,12075,2,3,1986,52,40
999,12075,2,7,1986,23,11
1000,12125,2,2,1986,1,1
1001,12125,2,4,1986,2,2
1002,12125,2,9,1986,3,1
1003,12125,2,8,1986,0,0
1004,12125,2,5,1986,27,18
1005,12125,2,1,1986,16,11
1006,12125,2,10,1986,12,19
1007,12125,2,11,1986,13,25
1008,12125,2,6,1986,7,9
1009,12125,2,3,1986,7,9
1010,12125,2,7,1986,12,13
1011,12095,2,2,1986,13,8
1012,12095,2,4,1986,53,55
1013,12095,2,9,1986,192,151
1014,12095,2,8,1986,228,173
1015,12095,2,5,1986,645,671
1016,12095,2,1,1986,1137,916
1017,12095,2,10,1986,1616,1722
1018,12095,2,11,1986,903,392
1019,12095,2,6,1986,34,136
1020,12095,2,3,1986,1200,1057
1021,12095,2,7,1986,378,431
1022,12097,2,2,1986,0,1
1023,12097,2,4,1986,7,3
1024,12097,2,9,1986,8,11
1025,12097,2,8,1986,19,31
1026,12097,2,5,1986,76,126
1027,12097,2,1,1986,55,95
1028,12097,2,10,1986,130,146
1029,12097,2,11,1986,4,9
1030,12097,2,6,1986,57,74
1031,12097,2,3,1986,179,135
1032,12097,2,7,1986,37,70
1033,12049,2,2,1986,0,1
1034,12049,2,4,1986,1,1
1035,12049,2,9,1986,7,4
1036,12049,2,8,1986,0,1
1037,12049,2,5,1986,41,41
1038,12049,2,1,1986,46,39
1039,12049,2,10,1986,45,35
1040,12049,2,11,1986,48,22
1041,12049,2,6,1986,20,24
1042,12049,2,3,1986,54,73
1043,12049,2,7,1986,27,51
1044,12055,2,2,1986,3,2
1045,12055,2,4,1986,7,5
1046,12055,2,9,1986,15,10
1047,12055,2,8,1986,13,10
1048,12055,2,5,1986,43,50
1049,12055,2,1,1986,80,49
1050,12055,2,10,1986,126,90
1051,12055,2,11,1986,43,18
1052,12055,2,6,1986,4,5
1053,12055,2,3,1986,108,67
1054,12055,2,7,1986,58,55
1055,12105,2,2,1986,16,8
1056,12105,2,4,1986,20,25
1057,12105,2,9,1986,164,121
1058,12105,2,8,1986,186,155
1059,12105,2,5,1986,536,630
1060,12105,2,1,1986,610,585
1061,12105,2,10,1986,953,1073
1062,12105,2,11,1986,411,498
1063,12105,2,6,1986,81,125
1064,12105,2,3,1986,793,689
1065,12105,2,7,1986,228,255
1066,12086,2,2,1986,310,206
1067,12086,2,4,1986,112,145
1068,12086,2,9,1986,242,212
1069,12086,2,8,1986,1033,889
1070,12086,2,5,1986,1688,1434
1071,12086,2,1,1986,2322,2124
1072,12086,2,10,1986,3661,3329
1073,12086,2,11,1986,2250,1260
1074,12086,2,6,1986,116,103
1075,12086,2,3,1986,4969,3536
1076,12086,2,7,1986,1881,2210
1077,12027,2,2,1986,5,0
1078,12027,2,4,1986,7,6
1079,12027,2,9,1986,6,6
1080,12027,2,8,1986,9,6
1081,12027,2,5,1986,45,35
1082,12027,2,1,1986,56,37
1083,12027,2,10,1986,120,89
1084,12027,2,11,1986,47,18
1085,12027,2,6,1986,0,1
1086,12027,2,3,1986,76,53
1087,12027,2,7,1986,47,41
1088,12081,2,2,1986,3,1
1089,12081,2,4,1986,4,2
1090,12081,2,9,1986,73,79
1091,12081,2,8,1986,43,64
1092,12081,2,5,1986,226,282
1093,12081,2,1,1986,3,19
1094,12081,2,10,1986,474,421
1095,12081,2,11,1986,402,357
1096,12081,2,6,1986,303,331
1097,12081,2,3,1986,354,321
1098,12081,2,7,1986,184,236
1099,12115,2,2,1986,8,3
1100,12115,2,4,1986,16,12
1101,12115,2,9,1986,49,62
1102,12115,2,8,1986,72,73
1103,12115,2,5,1986,209,165
1104,12115,2,1,1986,383,344
1105,12115,2,10,1986,566,447
1106,12115,2,11,1986,559,566
1107,12115,2,6,1986,64,50
1108,12115,2,3,1986,417,310
1109,12115,2,7,1986,198,224
1110,12057,2,2,1986,76,51
1111,12057,2,4,1986,123,116
1112,12057,2,9,1986,323,322
1113,12057,2,8,1986,863,803
1114,12057,2,5,1986,1190,1040
1115,12057,2,1,1986,1770,1707
1116,12057,2,10,1986,3570,2916
1117,12057,2,11,1986,1115,582
1118,12057,2,6,1986,94,125
1119,12057,2,3,1986,2209,2233
1120,12057,2,7,1986,1541,1382
1121,12005,2,2,1986,7,3
1122,12005,2,4,1986,16,9
1123,12005,2,9,1986,43,31
1124,12005,2,8,1986,61,32
1125,12005,2,5,1986,239,181
1126,12005,2,1,1986,302,233
1127,12005,2,10,1986,410,300
1128,12005,2,11,1986,663,327
1129,12005,2,6,1986,81,86
1130,12005,2,3,1986,296,216
1131,12005,2,7,1986,79,54
1132,12013,2,2,1986,4,1
1133,12013,2,4,1986,1,2
1134,12013,2,9,1986,6,7
1135,12013,2,8,1986,6,1
1136,12013,2,5,1986,11,15
1137,12013,2,1,1986,12,2
1138,12013,2,10,1986,47,61
1139,12013,2,11,1986,10,6
1140,12013,2,6,1986,0,0
1141,12013,2,3,1986,14,17
1142,12013,2,7,1986,28,5
1143,12045,2,2,1986,0,0
1144,12045,2,4,1986,1,1
1145,12045,2,9,1986,4,3
1146,12045,2,8,1986,3,2
1147,12045,2,5,1986,35,29
1148,12045,2,1,1986,14,13
1149,12045,2,10,1986,33,29
1150,12045,2,11,1986,40,31
1151,12045,2,6,1986,3,6
1152,12045,2,3,1986,26,25
1153,12045,2,7,1986,40,18
1154,12059,2,2,1986,1,0
1155,12059,2,4,1986,0,0
1156,12059,2,9,1986,7,6
1157,12059,2,8,1986,0,2
1158,12059,2,5,1986,15,16
1159,12059,2,1,1986,5,11
1160,12059,2,10,1986,20,20
1161,12059,2,11,1986,12,6
1162,12059,2,6,1986,1,1
1163,12059,2,3,1986,15,18
1164,12059,2,7,1986,12,15
1165,12063,2,2,1986,0,1
1166,12063,2,4,1986,0,1
1167,12063,2,9,1986,6,3
1168,12063,2,8,1986,7,11
1169,12063,2,5,1986,54,58
1170,12063,2,1,1986,22,25
1171,12063,2,10,1986,62,58
1172,12063,2,11,1986,80,33
1173,12063,2,6,1986,4,6
1174,12063,2,3,1986,21,17
1175,12063,2,7,1986,42,55
1176,12133,2,2,1986,0,0
1177,12133,2,4,1986,1,2
1178,12133,2,9,1986,11,11
1179,12133,2,8,1986,0,1
1180,12133,2,5,1986,18,15
1181,12133,2,1,1986,13,10
1182,12133,2,10,1986,34,20
1183,12133,2,11,1986,29,23
1184,12133,2,6,1986,1,1
1185,12133,2,3,1986,23,13
1186,12133,2,7,1986,6,10
1187,12099,2,2,1986,30,11
1188,12099,2,4,1986,90,52
1189,12099,2,9,1986,205,203
1190,12099,2,8,1986,553,425
1191,12099,2,5,1986,882,668
1192,12099,2,1,1986,1243,1085
1193,12099,2,10,1986,2518,1963
1194,12099,2,11,1986,73,84
1195,12099,2,6,1986,44,135
1196,12099,2,3,1986,2431,2011
1197,12099,2,7,1986,730,666
1198,12087,2,2,1986,4,1
1199,12087,2,4,1986,14,21
1200,12087,2,9,1986,29,40
1201,12087,2,8,1986,37,34
1202,12087,2,5,1986,236,212
1203,12087,2,1,1986,176,172
1204,12087,2,10,1986,308,341
1205,12087,2,11,1986,91,80
1206,12087,2,6,1986,15,34
1207,12087,2,3,1986,293,268
1208,12087,2,7,1986,93,113
1209,12011,2,2,1986,62,79
1210,12011,2,4,1986,188,182
1211,12011,2,9,1986,210,220
1212,12011,2,8,1986,821,821
1213,12011,2,5,1986,1104,1071
1214,12011,2,1,1986,1629,1642
1215,12011,2,10,1986,2646,2487
1216,12011,2,11,1986,85,75
1217,12011,2,6,1986,40,55
1218,12011,2,3,1986,4314,3945
1219,12011,2,7,1986,1054,1177
1220,12009,2,2,1986,18,5
1221,12009,2,4,1986,37,30
1222,12009,2,9,1986,94,77
1223,12009,2,8,1986,172,102
1224,12009,2,5,1986,426,421
1225,12009,2,1,1986,518,462
1226,12009,2,10,1986,814,786
1227,12009,2,11,1986,666,455
1228,12009,2,6,1986,18,8
1229,12009,2,3,1986,632,482
1230,12009,2,7,1986,193,237
1231,12117,2,2,1986,6,6
1232,12117,2,4,1986,22,16
1233,12117,2,9,1986,56,53
1234,12117,2,8,1986,72,53
1235,12117,2,5,1986,248,259
1236,12117,2,1,1986,352,339
1237,12117,2,10,1986,546,493
1238,12117,2,11,1986,168,156
1239,12117,2,6,1986,19,16
1240,12117,2,3,1986,265,235
1241,12117,2,7,1986,75,83
1242,12061,2,2,1986,6,5
1243,12061,2,4,1986,7,4
1244,12061,2,9,1986,14,13
1245,12061,2,8,1986,15,25
1246,12061,2,5,1986,58,109
1247,12061,2,1,1986,10,17
1248,12061,2,10,1986,164,192
1249,12061,2,11,1986,19,18
1250,12061,2,6,1986,87,44
1251,12061,2,3,1986,160,101
1252,12061,2,7,1986,70,126
1253,12085,2,2,1986,9,5
1254,12085,2,4,1986,9,4
1255,12085,2,9,1986,21,15
1256,12085,2,8,1986,17,24
1257,12085,2,5,1986,73,58
1258,12085,2,1,1986,135,127
1259,12085,2,10,1986,157,208
1260,12085,2,11,1986,17,30
1261,12085,2,6,1986,8,12
1262,12085,2,3,1986,362,338
1263,12085,2,7,1986,54,161
1264,12093,2,2,1986,3,4
1265,12093,2,4,1986,1,4
1266,12093,2,9,1986,5,6
1267,12093,2,8,1986,8,6
1268,12093,2,5,1986,24,22
1269,12093,2,1,1986,63,63
1270,12093,2,10,1986,74,89
1271,12093,2,11,1986,4,6
1272,12093,2,6,1986,3,4
1273,12093,2,3,1986,60,45
1274,12093,2,7,1986,23,34
1275,12111,2,2,1986,19,8
1276,12111,2,4,1986,17,8
1277,12111,2,9,1986,62,29
1278,12111,2,8,1986,66,48
1279,12111,2,5,1986,202,304
1280,12111,2,1,1986,461,428
1281,12111,2,10,1986,344,366
1282,12111,2,11,1986,8,10
1283,12111,2,6,1986,8,13
1284,12111,2,3,1986,464,368
1285,12111,2,7,1986,131,165
1286,12015,2,2,1986,3,0
1287,12015,2,4,1986,0,0
1288,12015,2,9,1986,17,13
1289,12015,2,8,1986,10,4
1290,12015,2,5,1986,48,44
1291,12015,2,1,1986,0,0
1292,12015,2,10,1986,76,78
1293,12015,2,11,1986,15,13
1294,12015,2,6,1986,84,75
1295,12015,2,3,1986,90,84
1296,12015,2,7,1986,26,51
1297,12021,2,2,1986,1,2
1298,12021,2,4,1986,9,6
1299,12021,2,9,1986,31,20
1300,12021,2,8,1986,24,21
1301,12021,2,5,1986,43,36
1302,12021,2,1,1986,121,108
1303,12021,2,10,1986,163,208
1304,12021,2,11,1986,0,0
1305,12021,2,6,1986,8,5
1306,12021,2,3,1986,136,100
1307,12021,2,7,1986,42,70
1308,12043,2,2,1986,0,0
1309,12043,2,4,1986,2,0
1310,12043,2,9,1986,2,0
1311,12043,2,8,1986,4,2
1312,12043,2,5,1986,7,7
1313,12043,2,1,1986,2,9
1314,12043,2,10,1986,6,5
1315,12043,2,11,1986,0,2
1316,12043,2,6,1986,2,4
1317,12043,2,3,1986,19,9
1318,12043,2,7,1986,5,7
1319,12051,2,2,1986,0,0
1320,12051,2,4,1986,6,1
1321,12051,2,9,1986,12,10
1322,12051,2,8,1986,11,17
1323,12051,2,5,1986,30,49
1324,12051,2,1,1986,52,62
1325,12051,2,10,1986,56,58
1326,12051,2,11,1986,0,12
1327,12051,2,6,1986,20,21
1328,12051,2,3,1986,137,89
1329,12051,2,7,1986,11,26
1330,12071,2,2,1986,1,4
1331,12071,2,4,1986,17,15
1332,12071,2,9,1986,60,46
1333,12071,2,8,1986,67,75
1334,12071,2,5,1986,77,63
1335,12071,2,1,1986,276,223
1336,12071,2,10,1986,453,403
1337,12071,2,11,1986,18,23
1338,12071,2,6,1986,20,18
1339,12071,2,3,1986,221,193
1340,12071,2,7,1986,91,95
1341,12033,3,5,1986,3728,3620
1342,12033,3,1,1986,726,709
1343,12033,3,4,1986,197,155
1344,12033,3,2,1986,827,774
1345,12033,3,3,1986,1,6
1346,12091,3,5,1986,2161,2516
1347,12091,3,1,1986,297,444
1348,12091,3,4,1986,72,34
1349,12091,3,2,1986,196,303
1350,12091,3,3,1986,0,1
1351,12113,3,5,1986,507,488
1352,12113,3,1,1986,87,104
1353,12113,3,4,1986,83,46
1354,12113,3,2,1986,96,112
1355,12113,3,3,1986,221,39
1356,12131,3,5,1986,514,355
1357,12131,3,1,1986,81,41
1358,12131,3,4,1986,7,17
1359,12131,3,2,1986,10,5
1360,12131,3,3,1986,0,0
1361,12037,3,5,1986,206,232
1362,12037,3,1,1986,47,21
1363,12037,3,4,1986,8,3
1364,12037,3,2,1986,15,5
1365,12037,3,3,1986,0,0
1366,12039,3,5,1986,866,707
1367,12039,3,1,1986,42,40
1368,12039,3,4,1986,22,18
1369,12039,3,2,1986,137,143
1370,12039,3,3,1986,0,0
1371,12065,3,5,1986,341,195
1372,12065,3,1,1986,28,7
1373,12065,3,4,1986,6,0
1374,12065,3,2,1986,13,0
1375,12065,3,3,1986,1,0
1376,12073,3,5,1986,6282,5053
1377,12073,3,1,1986,980,1160
1378,12073,3,4,1986,47,0
1379,12073,3,2,1986,1688,888
1380,12073,3,3,1986,1,1
1381,12077,3,5,1986,79,11
1382,12077,3,1,1986,0,0
1383,12077,3,4,1986,0,0
1384,12077,3,2,1986,0,0
1385,12077,3,3,1986,0,0
1386,12129,3,5,1986,236,196
1387,12129,3,1,1986,14,8
1388,12129,3,4,1986,0,0
1389,12129,3,2,1986,16,6
1390,12129,3,3,1986,0,0
1391,12023,3,5,1986,838,686
1392,12023,3,1,1986,82,21
1393,12023,3,4,1986,50,10
1394,12023,3,2,1986,91,28
1395,12023,3,3,1986,34,0
1396,12029,3,5,1986,105,96
1397,12029,3,1,1986,14,9
1398,12029,3,4,1986,9,0
1399,12029,3,2,1986,1,1
1400,12029,3,3,1986,0,0
1401,12047,3,5,1986,106,126
1402,12047,3,1,1986,5,11
1403,12047,3,4,1986,4,5
1404,12047,3,2,1986,22,15
1405,12047,3,3,1986,9,6
1406,12067,3,5,1986,71,132
1407,12067,3,1,1986,7,11
1408,12067,3,4,1986,1,0
1409,12067,3,2,1986,3,0
1410,12067,3,3,1986,0,0
1411,12079,3,5,1986,347,327
1412,12079,3,1,1986,21,45
1413,12079,3,4,1986,13,8
1414,12079,3,2,1986,18,28
1415,12079,3,3,1986,0,1
1416,12121,3,5,1986,638,1323
1417,12121,3,1,1986,51,106
1418,12121,3,4,1986,33,43
1419,12121,3,2,1986,17,19
1420,12121,3,3,1986,61,0
1421,12123,3,5,1986,529,505
1422,12123,3,1,1986,29,17
1423,12123,3,4,1986,33,19
1424,12123,3,2,1986,29,18
1425,12123,3,3,1986,8,5
1426,12019,3,5,1986,594,760
1427,12019,3,1,1986,122,105
1428,12019,3,4,1986,23,32
1429,12019,3,2,1986,386,447
1430,12019,3,3,1986,0,0
1431,12031,3,5,1986,7854,7816
1432,12031,3,1,1986,2044,2077
1433,12031,3,4,1986,367,375
1434,12031,3,2,1986,5523,5073
1435,12031,3,3,1986,7,20
1436,12089,3,5,1986,680,728
1437,12089,3,1,1986,48,55
1438,12089,3,4,1986,26,22
1439,12089,3,2,1986,90,65
1440,12089,3,3,1986,52,40
1441,12017,3,5,1986,907,973
1442,12017,3,1,1986,88,75
1443,12017,3,4,1986,26,31
1444,12017,3,2,1986,97,108
1445,12017,3,3,1986,1,0
1446,12053,3,5,1986,633,533
1447,12053,3,1,1986,110,125
1448,12053,3,4,1986,19,8
1449,12053,3,2,1986,94,49
1450,12053,3,3,1986,228,99
1451,12069,3,5,1986,1970,1860
1452,12069,3,1,1986,241,246
1453,12069,3,4,1986,37,26
1454,12069,3,2,1986,272,235
1455,12069,3,3,1986,2,0
1456,12083,3,5,1986,4104,3504
1457,12083,3,1,1986,497,436
1458,12083,3,4,1986,94,64
1459,12083,3,2,1986,667,276
1460,12083,3,3,1986,13,3
1461,12119,3,5,1986,186,174
1462,12119,3,1,1986,35,23
1463,12119,3,4,1986,4,0
1464,12119,3,2,1986,18,6
1465,12119,3,3,1986,2,0
1466,12101,3,5,1986,1909,1673
1467,12101,3,1,1986,346,339
1468,12101,3,4,1986,59,43
1469,12101,3,2,1986,378,293
1470,12101,3,3,1986,4,6
1471,12103,3,5,1986,13359,14509
1472,12103,3,1,1986,2270,2408
1473,12103,3,4,1986,68,67
1474,12103,3,2,1986,3493,3637
1475,12103,3,3,1986,12,9
1476,12035,3,5,1986,215,165
1477,12035,3,1,1986,27,17
1478,12035,3,4,1986,3,1
1479,12035,3,2,1986,43,29
1480,12035,3,3,1986,0,0
1481,12107,3,5,1986,639,693
1482,12107,3,1,1986,72,68
1483,12107,3,4,1986,25,21
1484,12107,3,2,1986,107,94
1485,12107,3,3,1986,1,1
1486,12109,3,5,1986,904,940
1487,12109,3,1,1986,94,129
1488,12109,3,4,1986,47,28
1489,12109,3,2,1986,178,145
1490,12109,3,3,1986,1,320
1491,12127,3,5,1986,5127,5127
1492,12127,3,1,1986,853,1366
1493,12127,3,4,1986,102,29
1494,12127,3,2,1986,1483,869
1495,12127,3,3,1986,0,2
1496,12001,3,5,1986,4174,4604
1497,12001,3,1,1986,462,444
1498,12001,3,4,1986,66,12
1499,12001,3,2,1986,1674,1402
1500,12001,3,3,1986,2,23
1501,12003,3,5,1986,351,361
1502,12003,3,1,1986,17,17
1503,12003,3,4,1986,7,7
1504,12003,3,2,1986,17,17
1505,12003,3,3,1986,1,1
1506,12007,3,5,1986,611,625
1507,12007,3,1,1986,34,37
1508,12007,3,4,1986,21,25
1509,12007,3,2,1986,46,44
1510,12007,3,3,1986,1,0
1511,12041,3,5,1986,63,77
1512,12041,3,1,1986,4,16
1513,12041,3,4,1986,3,1
1514,12041,3,2,1986,5,2
1515,12041,3,3,1986,0,0
1516,12075,3,5,1986,348,213
1517,12075,3,1,1986,42,26
1518,12075,3,4,1986,17,9
1519,12075,3,2,1986,16,12
1520,12075,3,3,1986,3,1
1521,12125,3,5,1986,97,62
1522,12125,3,1,1986,0,0
1523,12125,3,4,1986,5,7
1524,12125,3,2,1986,10,8
1525,12125,3,3,1986,0,0
1526,12095,3,5,1986,12724,10577
1527,12095,3,1,1986,3385,2397
1528,12095,3,4,1986,161,117
1529,12095,3,2,1986,4649,3213
1530,12095,3,3,1986,0,0
1531,12097,3,5,1986,980,880
1532,12097,3,1,1986,126,76
1533,12097,3,4,1986,9,5
1534,12097,3,2,1986,360,265
1535,12097,3,3,1986,3,1
1536,12049,3,5,1986,357,422
1537,12049,3,1,1986,32,10
1538,12049,3,4,1986,11,6
1539,12049,3,2,1986,28,15
1540,12049,3,3,1986,0,0
1541,12055,3,5,1986,1239,1055
1542,12055,3,1,1986,118,142
1543,12055,3,4,1986,31,30
1544,12055,3,2,1986,77,17
1545,12055,3,3,1986,0,0
1546,12105,3,5,1986,6538,6957
1547,12105,3,1,1986,856,843
1548,12105,3,4,1986,223,246
1549,12105,3,2,1986,1188,1137
1550,12105,3,3,1986,737,585
1551,12086,3,5,1986,33008,21345
1552,12086,3,1,1986,8764,6593
1553,12086,3,4,1986,212,153
1554,12086,3,2,1986,25628,18854
1555,12086,3,3,1986,0,5
1556,12027,3,5,1986,479,482
1557,12027,3,1,1986,48,28
1558,12027,3,4,1986,7,3
1559,12027,3,2,1986,44,30
1560,12027,3,3,1986,0,0
1561,12081,3,5,1986,2830,2924
1562,12081,3,1,1986,444,434
1563,12081,3,4,1986,7,3
1564,12081,3,2,1986,643,783
1565,12081,3,3,1986,8,1
1566,12115,3,5,1986,4004,5326
1567,12115,3,1,1986,646,791
1568,12115,3,4,1986,30,46
1569,12115,3,2,1986,692,1010
1570,12115,3,3,1986,4,23
1571,12057,3,5,1986,14666,17015
1572,12057,3,1,1986,3406,3911
1573,12057,3,4,1986,306,419
1574,12057,3,2,1986,8738,13005
1575,12057,3,3,1986,8,13
1576,12005,3,5,1986,2831,2478
1577,12005,3,1,1986,325,462
1578,12005,3,4,1986,228,143
1579,12005,3,2,1986,308,188
1580,12005,3,3,1986,14,2
1581,12013,3,5,1986,341,248
1582,12013,3,1,1986,29,6
1583,12013,3,4,1986,19,5
1584,12013,3,2,1986,3,0
1585,12013,3,3,1986,0,0
1586,12045,3,5,1986,262,285
1587,12045,3,1,1986,17,7
1588,12045,3,4,1986,35,25
1589,12045,3,2,1986,15,12
1590,12045,3,3,1986,1,0
1591,12059,3,5,1986,328,300
1592,12059,3,1,1986,66,55
1593,12059,3,4,1986,27,6
1594,12059,3,2,1986,6,0
1595,12059,3,3,1986,0,0
1596,12063,3,5,1986,1039,1070
1597,12063,3,1,1986,121,113
1598,12063,3,4,1986,81,90
1599,12063,3,2,1986,33,33
1600,12063,3,3,1986,0,1
1601,12133,3,5,1986,333,346
1602,12133,3,1,1986,25,8
1603,12133,3,4,1986,44,11
1604,12133,3,2,1986,12,10
1605,12133,3,3,1986,0,0
1606,12099,3,5,1986,12148,10866
1607,12099,3,1,1986,2251,2181
1608,12099,3,4,1986,90,146
1609,12099,3,2,1986,4671,3374
1610,12099,3,3,1986,10,14
1611,12087,3,5,1986,1029,941
1612,12087,3,1,1986,115,139
1613,12087,3,4,1986,0,4
1614,12087,3,2,1986,268,198
1615,12087,3,3,1986,11,1
1616,12011,3,5,1986,25813,24866
1617,12011,3,1,1986,5366,5013
1618,12011,3,4,1986,214,82
1619,12011,3,2,1986,9996,8461
1620,12011,3,3,1986,16,24
1621,12009,3,5,1986,3951,3972
1622,12009,3,1,1986,739,611
1623,12009,3,4,1986,95,68
1624,12009,3,2,1986,1465,1658
1625,12009,3,3,1986,0,2
1626,12117,3,5,1986,2519,2038
1627,12117,3,1,1986,483,376
1628,12117,3,4,1986,60,48
1629,12117,3,2,1986,1462,861
1630,12117,3,3,1986,3,15
1631,12061,3,5,1986,1080,991
1632,12061,3,1,1986,135,118
1633,12061,3,4,1986,3,1
1634,12061,3,2,1986,157,126
1635,12061,3,3,1986,11,5
1636,12085,3,5,1986,1363,2114
1637,12085,3,1,1986,176,241
1638,12085,3,4,1986,29,38
1639,12085,3,2,1986,150,217
1640,12085,3,3,1986,4,2
1641,12093,3,5,1986,309,341
1642,12093,3,1,1986,59,57
1643,12093,3,4,1986,6,2
1644,12093,3,2,1986,42,41
1645,12093,3,3,1986,2,0
1646,12111,3,5,1986,1757,1369
1647,12111,3,1,1986,239,209
1648,12111,3,4,1986,53,28
1649,12111,3,2,1986,1400,660
1650,12111,3,3,1986,0,0
1651,12015,3,5,1986,1039,1015
1652,12015,3,1,1986,197,256
1653,12015,3,4,1986,11,2
1654,12015,3,2,1986,182,32
1655,12015,3,3,1986,2,0
1656,12021,3,5,1986,2096,4421
1657,12021,3,1,1986,251,607
1658,12021,3,4,1986,45,71
1659,12021,3,2,1986,657,991
1660,12021,3,3,1986,0,4
1661,12043,3,5,1986,66,58
1662,12043,3,1,1986,4,2
1663,12043,3,4,1986,3,3
1664,12043,3,2,1986,3,3
1665,12043,3,3,1986,0,0
1666,12051,3,5,1986,345,319
1667,12051,3,1,1986,35,34
1668,12051,3,4,1986,1,1
1669,12051,3,2,1986,77,43
1670,12051,3,3,1986,0,0
1671,12071,3,5,1986,4430,3301
1672,12071,3,1,1986,855,508
1673,12071,3,4,1986,62,47
1674,12071,3,2,1986,1222,673
1675,12071,3,3,1986,4,6
1676,12033,4,2,1986,4918,4882
1677,12033,4,4,1986,13673,10003
1678,12033,4,1,1986,1079,987
1679,12033,4,3,1986,136,119
1680,12091,4,2,1986,1804,1796
1681,12091,4,4,1986,3192,2853
1682,12091,4,1,1986,86,88
