ignore,id,doc,toc,variable,value
70991,12103,1,2,2008,7
70992,12103,1,3,2008,2914
70993,12103,1,9,2008,13352
70994,12103,1,4,2008,11
70995,12103,1,5,2008,950
70996,12035,1,8,2008,4
70997,12035,1,7,2008,4
70998,12035,1,1,2008,79
70999,12035,1,6,2008,32
71000,12035,1,2,2008,1
71001,12035,1,3,2008,229
71002,12035,1,9,2008,2714
71003,12035,1,4,2008,0
71004,12035,1,5,2008,167
71005,12107,1,8,2008,2
71006,12107,1,7,2008,5
71007,12107,1,1,2008,40
71008,12107,1,6,2008,39
71009,12107,1,2,2008,2
71010,12107,1,3,2008,109
71011,12107,1,9,2008,608
71012,12107,1,4,2008,0
71013,12107,1,5,2008,153
71014,12109,1,8,2008,11
71015,12109,1,7,2008,2
71016,12109,1,1,2008,110
71017,12109,1,6,2008,66
71018,12109,1,2,2008,2
71019,12109,1,3,2008,333
71020,12109,1,9,2008,2145
71021,12109,1,4,2008,3
71022,12109,1,5,2008,348
71023,12127,1,8,2008,37
71024,12127,1,7,2008,54
71025,12127,1,1,2008,490
71026,12127,1,6,2008,330
71027,12127,1,2,2008,4
71028,12127,1,3,2008,1069
71029,12127,1,9,2008,7964
71030,12127,1,4,2008,20
71031,12127,1,5,2008,735
71032,12001,1,8,2008,15
71033,12001,1,7,2008,49
71034,12001,1,1,2008,149
71035,12001,1,6,2008,558
71036,12001,1,2,2008,0
71037,12001,1,3,2008,335
71038,12001,1,9,2008,1112
71039,12001,1,4,2008,0
71040,12001,1,5,2008,373
71041,12003,1,8,2008,0
71042,12003,1,7,2008,0
71043,12003,1,1,2008,10
71044,12003,1,6,2008,1
71045,12003,1,2,2008,0
71046,12003,1,3,2008,15
71047,12003,1,9,2008,152
71048,12003,1,4,2008,0
71049,12003,1,5,2008,74
71050,12007,1,8,2008,5
71051,12007,1,7,2008,14
71052,12007,1,1,2008,0
71053,12007,1,6,2008,0
71054,12007,1,2,2008,0
71055,12007,1,3,2008,50
71056,12007,1,9,2008,142
71057,12007,1,4,2008,1
71058,12007,1,5,2008,80
71059,12041,1,8,2008,2
71060,12041,1,7,2008,0
71061,12041,1,1,2008,5
71062,12041,1,6,2008,2
71063,12041,1,2,2008,0
71064,12041,1,3,2008,17
71065,12041,1,9,2008,98
71066,12041,1,4,2008,0
71067,12041,1,5,2008,24
71068,12075,1,8,2008,0
71069,12075,1,7,2008,0
71070,12075,1,1,2008,21
71071,12075,1,6,2008,0
71072,12075,1,2,2008,0
71073,12075,1,3,2008,38
71074,12075,1,9,2008,357
71075,12075,1,4,2008,0
71076,12075,1,5,2008,79
71077,12125,1,8,2008,1
71078,12125,1,7,2008,0
71079,12125,1,1,2008,5
71080,12125,1,6,2008,3
71081,12125,1,2,2008,0
71082,12125,1,3,2008,19
71083,12125,1,9,2008,52
71084,12125,1,4,2008,0
71085,12125,1,5,2008,55
71086,12095,1,8,2008,57
71087,12095,1,7,2008,46
71088,12095,1,1,2008,1448
71089,12095,1,6,2008,777
71090,12095,1,2,2008,16
71091,12095,1,3,2008,3803
71092,12095,1,9,2008,26142
71093,12095,1,4,2008,153
71094,12095,1,5,2008,1979
71095,12097,1,8,2008,7
71096,12097,1,7,2008,4
71097,12097,1,1,2008,248
71098,12097,1,6,2008,132
71099,12097,1,2,2008,2
71100,12097,1,3,2008,863
71101,12097,1,9,2008,10797
71102,12097,1,4,2008,97
71103,12097,1,5,2008,334
71104,12049,1,8,2008,2
71105,12049,1,7,2008,1
71106,12049,1,1,2008,13
71107,12049,1,6,2008,12
71108,12049,1,2,2008,0
71109,12049,1,3,2008,25
71110,12049,1,9,2008,118
71111,12049,1,4,2008,0
71112,12049,1,5,2008,77
71113,12055,1,8,2008,7
71114,12055,1,7,2008,1
71115,12055,1,1,2008,61
71116,12055,1,6,2008,37
71117,12055,1,2,2008,0
71118,12055,1,3,2008,121
71119,12055,1,9,2008,1336
71120,12055,1,4,2008,1
71121,12055,1,5,2008,193
71122,12105,1,8,2008,24
71123,12105,1,7,2008,2
71124,12105,1,1,2008,564
71125,12105,1,6,2008,207
71126,12105,1,2,2008,0
71127,12105,1,3,2008,1152
71128,12105,1,9,2008,9467
71129,12105,1,4,2008,173
71130,12105,1,5,2008,1097
71131,12086,1,8,2008,162
71132,12086,1,7,2008,319
71133,12086,1,1,2008,2181
71134,12086,1,6,2008,2448
71135,12086,1,2,2008,1986
71136,12086,1,3,2008,11545
71137,12086,1,9,2008,56100
71138,12086,1,4,2008,25
71139,12086,1,5,2008,6699
71140,12027,1,8,2008,1
71141,12027,1,7,2008,0
71142,12027,1,1,2008,12
71143,12027,1,6,2008,9
71144,12027,1,2,2008,0
71145,12027,1,3,2008,44
71146,12027,1,9,2008,364
71147,12027,1,4,2008,0
71148,12027,1,5,2008,47
71149,12081,1,8,2008,10
71150,12081,1,7,2008,2
71151,12081,1,1,2008,283
71152,12081,1,6,2008,118
71153,12081,1,2,2008,4
71154,12081,1,3,2008,831
71155,12081,1,9,2008,5646
71156,12081,1,4,2008,1
71157,12081,1,5,2008,378
71158,12115,1,8,2008,26
71159,12115,1,7,2008,8
71160,12115,1,1,2008,345
71161,12115,1,6,2008,172
71162,12115,1,2,2008,7
71163,12115,1,3,2008,1481
71164,12115,1,9,2008,8520
71165,12115,1,4,2008,2
71166,12115,1,5,2008,745
71167,12057,1,8,2008,129
71168,12057,1,7,2008,226
71169,12057,1,1,2008,2259
71170,12057,1,6,2008,727
71171,12057,1,2,2008,0
71172,12057,1,3,2008,3835
71173,12057,1,9,2008,21468
71174,12057,1,4,2008,56
71175,12057,1,5,2008,1955
71176,12005,1,8,2008,13
71177,12005,1,7,2008,1
71178,12005,1,1,2008,111
71179,12005,1,6,2008,62
71180,12005,1,2,2008,5
71181,12005,1,3,2008,572
71182,12005,1,9,2008,2019
71183,12005,1,4,2008,3
71184,12005,1,5,2008,271
71185,12013,1,8,2008,0
71186,12013,1,7,2008,1
71187,12013,1,1,2008,2
71188,12013,1,6,2008,4
71189,12013,1,2,2008,0
71190,12013,1,3,2008,15
71191,12013,1,9,2008,57
71192,12013,1,4,2008,0
71193,12013,1,5,2008,50
71194,12045,1,8,2008,0
71195,12045,1,7,2008,0
71196,12045,1,1,2008,1
71197,12045,1,6,2008,3
71198,12045,1,2,2008,0
71199,12045,1,3,2008,36
71200,12045,1,9,2008,246
71201,12045,1,4,2008,0
71202,12045,1,5,2008,80
71203,12059,1,8,2008,0
71204,12059,1,7,2008,2
71205,12059,1,1,2008,1
71206,12059,1,6,2008,4
71207,12059,1,2,2008,0
71208,12059,1,3,2008,23
71209,12059,1,9,2008,80
71210,12059,1,4,2008,0
71211,12059,1,5,2008,40
71212,12063,1,8,2008,3
71213,12063,1,7,2008,1
71214,12063,1,1,2008,22
71215,12063,1,6,2008,15
71216,12063,1,2,2008,4
71217,12063,1,3,2008,59
71218,12063,1,9,2008,197
71219,12063,1,4,2008,11
71220,12063,1,5,2008,121
71221,12133,1,8,2008,0
71222,12133,1,7,2008,0
71223,12133,1,1,2008,7
71224,12133,1,6,2008,4
71225,12133,1,2,2008,0
71226,12133,1,3,2008,0
71227,12133,1,9,2008,183
71228,12133,1,4,2008,2
71229,12133,1,5,2008,111
71230,12099,1,8,2008,151
71231,12099,1,7,2008,259
71232,12099,1,1,2008,1999
71233,12099,1,6,2008,1224
71234,12099,1,2,2008,87
71235,12099,1,3,2008,5672
71236,12099,1,9,2008,29411
71237,12099,1,4,2008,38
71238,12099,1,5,2008,2542
71239,12087,1,8,2008,0
71240,12087,1,7,2008,0
71241,12087,1,1,2008,66
71242,12087,1,6,2008,97
71243,12087,1,2,2008,5
71244,12087,1,3,2008,288
71245,12087,1,9,2008,1403
71246,12087,1,4,2008,0
71247,12087,1,5,2008,274
71248,12011,1,8,2008,124
71249,12011,1,7,2008,255
71250,12011,1,1,2008,1941
71251,12011,1,6,2008,1848
71252,12011,1,2,2008,121
71253,12011,1,3,2008,8199
71254,12011,1,9,2008,45923
71255,12011,1,4,2008,3
71256,12011,1,5,2008,5515
71257,12009,1,8,2008,29
71258,12009,1,7,2008,34
71259,12009,1,1,2008,484
71260,12009,1,6,2008,209
71261,12009,1,2,2008,3
71262,12009,1,3,2008,1234
71263,12009,1,9,2008,9249
71264,12009,1,4,2008,67
71265,12009,1,5,2008,698
71266,12117,1,8,2008,17
71267,12117,1,7,2008,14
71268,12117,1,1,2008,277
71269,12117,1,6,2008,161
71270,12117,1,2,2008,2
71271,12117,1,3,2008,1234
71272,12117,1,9,2008,6472
71273,12117,1,4,2008,23
71274,12117,1,5,2008,381
71275,12061,1,8,2008,13
71276,12061,1,7,2008,21
71277,12061,1,1,2008,117
71278,12061,1,6,2008,76
71279,12061,1,2,2008,13
71280,12061,1,3,2008,320
71281,12061,1,9,2008,2491
71282,12061,1,4,2008,3
71283,12061,1,5,2008,177
71284,12085,1,8,2008,6
71285,12085,1,7,2008,46
71286,12085,1,1,2008,101
71287,12085,1,6,2008,98
71288,12085,1,2,2008,5
71289,12085,1,3,2008,681
71290,12085,1,9,2008,1766
71291,12085,1,4,2008,0
71292,12085,1,5,2008,440
71293,12093,1,8,2008,4
71294,12093,1,7,2008,12
71295,12093,1,1,2008,40
71296,12093,1,6,2008,24
71297,12093,1,2,2008,0
71298,12093,1,3,2008,56
71299,12093,1,9,2008,466
71300,12093,1,4,2008,0
71301,12093,1,5,2008,117
71302,12111,1,8,2008,14
71303,12111,1,7,2008,80
71304,12111,1,1,2008,292
71305,12111,1,6,2008,172
71306,12111,1,2,2008,11
71307,12111,1,3,2008,675
71308,12111,1,9,2008,9261
71309,12111,1,4,2008,9
71310,12111,1,5,2008,487
71311,12015,1,8,2008,8
71312,12015,1,7,2008,2
71313,12015,1,1,2008,112
71314,12015,1,6,2008,75
71315,12015,1,2,2008,0
71316,12015,1,3,2008,548
71317,12015,1,9,2008,4852
71318,12015,1,4,2008,1
71319,12015,1,5,2008,284
71320,12021,1,8,2008,33
71321,12021,1,7,2008,7
71322,12021,1,1,2008,197
71323,12021,1,6,2008,185
71324,12021,1,2,2008,10
71325,12021,1,3,2008,1327
71326,12021,1,9,2008,7876
71327,12021,1,4,2008,4
71328,12021,1,5,2008,464
71329,12043,1,8,2008,0
71330,12043,1,7,2008,0
71331,12043,1,1,2008,2
71332,12043,1,6,2008,1
71333,12043,1,2,2008,0
71334,12043,1,3,2008,12
71335,12043,1,9,2008,95
71336,12043,1,4,2008,0
71337,12043,1,5,2008,42
71338,12051,1,8,2008,3
71339,12051,1,7,2008,0
71340,12051,1,1,2008,24
71341,12051,1,6,2008,0
71342,12051,1,2,2008,0
71343,12051,1,3,2008,68
71344,12051,1,9,2008,550
71345,12051,1,4,2008,0
71346,12051,1,5,2008,80
71347,12071,1,8,2008,21
71348,12071,1,7,2008,35
71349,12071,1,1,2008,491
71350,12071,1,6,2008,405
71351,12071,1,2,2008,6
71352,12071,1,3,2008,2818
71353,12071,1,9,2008,28253
71354,12071,1,4,2008,34
71355,12071,1,5,2008,795
71356,12033,2,2,2008,8
71357,12033,2,4,2008,24
71358,12033,2,9,2008,112
71359,12033,2,8,2008,177
71360,12033,2,5,2008,1040
71361,12033,2,1,2008,642
71362,12033,2,10,2008,1440
71363,12033,2,11,2008,19
71364,12033,2,6,2008,52
71365,12033,2,3,2008,1090
71366,12033,2,7,2008,779
71367,12091,2,2,2008,0
71368,12091,2,4,2008,5
71369,12091,2,9,2008,33
71370,12091,2,8,2008,71
71371,12091,2,5,2008,474
71372,12091,2,1,2008,263
71373,12091,2,10,2008,642
71374,12091,2,11,2008,48
71375,12091,2,6,2008,27
71376,12091,2,3,2008,652
71377,12091,2,7,2008,377
71378,12113,2,2,2008,4
71379,12113,2,4,2008,2
71380,12113,2,9,2008,50
71381,12113,2,8,2008,23
71382,12113,2,5,2008,320
71383,12113,2,1,2008,268
71384,12113,2,10,2008,405
71385,12113,2,11,2008,4
71386,12113,2,6,2008,19
71387,12113,2,3,2008,324
71388,12113,2,7,2008,273
71389,12131,2,2,2008,0
71390,12131,2,4,2008,0
71391,12131,2,9,2008,11
71392,12131,2,8,2008,25
71393,12131,2,5,2008,134
71394,12131,2,1,2008,96
71395,12131,2,10,2008,147
71396,12131,2,11,2008,2
71397,12131,2,6,2008,6
71398,12131,2,3,2008,162
71399,12131,2,7,2008,126
71400,12037,2,2,2008,0
71401,12037,2,4,2008,0
71402,12037,2,9,2008,5
71403,12037,2,8,2008,0
71404,12037,2,5,2008,46
71405,12037,2,1,2008,14
71406,12037,2,10,2008,47
71407,12037,2,11,2008,12
71408,12037,2,6,2008,1
71409,12037,2,3,2008,152
71410,12037,2,7,2008,31
71411,12039,2,2,2008,6
71412,12039,2,4,2008,6
71413,12039,2,9,2008,12
71414,12039,2,8,2008,19
71415,12039,2,5,2008,150
71416,12039,2,1,2008,96
71417,12039,2,10,2008,108
71418,12039,2,11,2008,11
71419,12039,2,6,2008,7
71420,12039,2,3,2008,197
71421,12039,2,7,2008,129
71422,12065,2,2,2008,1
71423,12065,2,4,2008,1
71424,12065,2,9,2008,2
71425,12065,2,8,2008,8
71426,12065,2,5,2008,31
71427,12065,2,1,2008,10
71428,12065,2,10,2008,39
71429,12065,2,11,2008,3
71430,12065,2,6,2008,2
71431,12065,2,3,2008,22
71432,12065,2,7,2008,34
71433,12073,2,2,2008,8
71434,12073,2,4,2008,26
71435,12073,2,9,2008,37
71436,12073,2,8,2008,162
71437,12073,2,5,2008,576
71438,12073,2,1,2008,359
71439,12073,2,10,2008,1152
71440,12073,2,11,2008,71
71441,12073,2,6,2008,31
71442,12073,2,3,2008,649
71443,12073,2,7,2008,497
71444,12077,2,2,2008,0
71445,12077,2,4,2008,0
71446,12077,2,9,2008,3
71447,12077,2,8,2008,0
71448,12077,2,5,2008,29
71449,12077,2,1,2008,7
71450,12077,2,10,2008,17
71451,12077,2,11,2008,2
71452,12077,2,6,2008,0
71453,12077,2,3,2008,50
71454,12077,2,7,2008,15
71455,12129,2,2,2008,1
71456,12129,2,4,2008,3
71457,12129,2,9,2008,9
71458,12129,2,8,2008,6
71459,12129,2,5,2008,52
71460,12129,2,1,2008,41
71461,12129,2,10,2008,73
71462,12129,2,11,2008,12
71463,12129,2,6,2008,6
71464,12129,2,3,2008,141
71465,12129,2,7,2008,92
71466,12023,2,2,2008,3
71467,12023,2,4,2008,4
71468,12023,2,9,2008,15
71469,12023,2,8,2008,27
71470,12023,2,5,2008,71
71471,12023,2,1,2008,72
71472,12023,2,10,2008,230
71473,12023,2,11,2008,20
71474,12023,2,6,2008,3
71475,12023,2,3,2008,209
71476,12023,2,7,2008,105
71477,12029,2,2,2008,0
71478,12029,2,4,2008,3
71479,12029,2,9,2008,4
71480,12029,2,8,2008,4
71481,12029,2,5,2008,11
71482,12029,2,1,2008,19
71483,12029,2,10,2008,35
71484,12029,2,11,2008,0
71485,12029,2,6,2008,1
71486,12029,2,3,2008,38
71487,12029,2,7,2008,25
71488,12047,2,2,2008,1
71489,12047,2,4,2008,2
71490,12047,2,9,2008,2
71491,12047,2,8,2008,7
71492,12047,2,5,2008,32
71493,12047,2,1,2008,32
71494,12047,2,10,2008,39
71495,12047,2,11,2008,3
71496,12047,2,6,2008,0
71497,12047,2,3,2008,94
71498,12047,2,7,2008,33
71499,12067,2,2,2008,0
71500,12067,2,4,2008,0
71501,12067,2,9,2008,1
71502,12067,2,8,2008,0
71503,12067,2,5,2008,11
71504,12067,2,1,2008,10
71505,12067,2,10,2008,5
71506,12067,2,11,2008,1
71507,12067,2,6,2008,0
71508,12067,2,3,2008,9
71509,12067,2,7,2008,6
71510,12079,2,2,2008,1
71511,12079,2,4,2008,1
71512,12079,2,9,2008,4
71513,12079,2,8,2008,8
71514,12079,2,5,2008,59
71515,12079,2,1,2008,14
71516,12079,2,10,2008,41
71517,12079,2,11,2008,1
71518,12079,2,6,2008,2
71519,12079,2,3,2008,45
71520,12079,2,7,2008,35
71521,12121,2,2,2008,2
71522,12121,2,4,2008,0
71523,12121,2,9,2008,13
71524,12121,2,8,2008,21
71525,12121,2,5,2008,56
71526,12121,2,1,2008,73
71527,12121,2,10,2008,92
71528,12121,2,11,2008,4
71529,12121,2,6,2008,1
71530,12121,2,3,2008,191
71531,12121,2,7,2008,42
71532,12123,2,2,2008,0
71533,12123,2,4,2008,3
71534,12123,2,9,2008,14
71535,12123,2,8,2008,6
71536,12123,2,5,2008,47
71537,12123,2,1,2008,27
71538,12123,2,10,2008,66
71539,12123,2,11,2008,0
71540,12123,2,6,2008,6
71541,12123,2,3,2008,77
71542,12123,2,7,2008,40
71543,12019,2,2,2008,1
71544,12019,2,4,2008,1
71545,12019,2,9,2008,33
71546,12019,2,8,2008,36
71547,12019,2,5,2008,83
71548,12019,2,1,2008,141
71549,12019,2,10,2008,327
71550,12019,2,11,2008,60
71551,12019,2,6,2008,17
71552,12019,2,3,2008,336
71553,12019,2,7,2008,94
71554,12031,2,2,2008,25
71555,12031,2,4,2008,109
71556,12031,2,9,2008,254
71557,12031,2,8,2008,383
71558,12031,2,5,2008,879
71559,12031,2,1,2008,854
71560,12031,2,10,2008,3304
71561,12031,2,11,2008,578
71562,12031,2,6,2008,99
71563,12031,2,3,2008,2770
71564,12031,2,7,2008,1006
71565,12089,2,2,2008,10
71566,12089,2,4,2008,2
71567,12089,2,9,2008,18
71568,12089,2,8,2008,10
71569,12089,2,5,2008,117
71570,12089,2,1,2008,101
71571,12089,2,10,2008,201
71572,12089,2,11,2008,10
71573,12089,2,6,2008,2
71574,12089,2,3,2008,354
71575,12089,2,7,2008,111
71576,12017,2,2,2008,1
71577,12017,2,4,2008,7
71578,12017,2,9,2008,30
71579,12017,2,8,2008,22
71580,12017,2,5,2008,158
71581,12017,2,1,2008,132
71582,12017,2,10,2008,281
71583,12017,2,11,2008,32
71584,12017,2,6,2008,12
71585,12017,2,3,2008,262
71586,12017,2,7,2008,194
71587,12053,2,2,2008,3
71588,12053,2,4,2008,8
71589,12053,2,9,2008,41
71590,12053,2,8,2008,61
71591,12053,2,5,2008,366
71592,12053,2,1,2008,322
71593,12053,2,10,2008,700
71594,12053,2,11,2008,27
71595,12053,2,6,2008,21
71596,12053,2,3,2008,423
71597,12053,2,7,2008,364
71598,12069,2,2,2008,1
71599,12069,2,4,2008,11
71600,12069,2,9,2008,56
71601,12069,2,8,2008,73
71602,12069,2,5,2008,629
71603,12069,2,1,2008,396
71604,12069,2,10,2008,903
71605,12069,2,11,2008,21
71606,12069,2,6,2008,31
71607,12069,2,3,2008,933
71608,12069,2,7,2008,644
71609,12083,2,2,2008,8
71610,12083,2,4,2008,39
71611,12083,2,9,2008,85
71612,12083,2,8,2008,123
71613,12083,2,5,2008,578
71614,12083,2,1,2008,430
71615,12083,2,10,2008,903
71616,12083,2,11,2008,38
71617,12083,2,6,2008,29
71618,12083,2,3,2008,1124
71619,12083,2,7,2008,706
71620,12119,2,2,2008,1
71621,12119,2,4,2008,5
71622,12119,2,9,2008,7
71623,12119,2,8,2008,9
71624,12119,2,5,2008,99
71625,12119,2,1,2008,67
71626,12119,2,10,2008,179
71627,12119,2,11,2008,6
71628,12119,2,6,2008,5
71629,12119,2,3,2008,214
71630,12119,2,7,2008,136
71631,12101,2,2,2008,12
71632,12101,2,4,2008,20
71633,12101,2,9,2008,64
71634,12101,2,8,2008,121
71635,12101,2,5,2008,430
71636,12101,2,1,2008,565
71637,12101,2,10,2008,1197
71638,12101,2,11,2008,168
71639,12101,2,6,2008,43
71640,12101,2,3,2008,1127
71641,12101,2,7,2008,598
71642,12103,2,2,2008,18
71643,12103,2,4,2008,52
71644,12103,2,9,2008,136
71645,12103,2,8,2008,303
71646,12103,2,5,2008,1376
71647,12103,2,1,2008,1009
71648,12103,2,10,2008,3404
71649,12103,2,11,2008,373
71650,12103,2,6,2008,117
71651,12103,2,3,2008,4811
71652,12103,2,7,2008,2937
71653,12035,2,2,2008,0
71654,12035,2,4,2008,2
71655,12035,2,9,2008,10
71656,12035,2,8,2008,13
71657,12035,2,5,2008,88
71658,12035,2,1,2008,83
71659,12035,2,10,2008,206
71660,12035,2,11,2008,50
71661,12035,2,6,2008,17
71662,12035,2,3,2008,163
71663,12035,2,7,2008,62
71664,12107,2,2,2008,13
71665,12107,2,4,2008,2
71666,12107,2,9,2008,23
71667,12107,2,8,2008,32
71668,12107,2,5,2008,167
71669,12107,2,1,2008,146
71670,12107,2,10,2008,383
71671,12107,2,11,2008,107
71672,12107,2,6,2008,30
71673,12107,2,3,2008,410
71674,12107,2,7,2008,222
71675,12109,2,2,2008,2
71676,12109,2,4,2008,10
71677,12109,2,9,2008,18
71678,12109,2,8,2008,28
71679,12109,2,5,2008,220
71680,12109,2,1,2008,226
71681,12109,2,10,2008,393
71682,12109,2,11,2008,39
71683,12109,2,6,2008,9
71684,12109,2,3,2008,342
71685,12109,2,7,2008,167
71686,12127,2,2,2008,7
71687,12127,2,4,2008,18
71688,12127,2,9,2008,68
71689,12127,2,8,2008,241
71690,12127,2,5,2008,767
71691,12127,2,1,2008,646
71692,12127,2,10,2008,1357
71693,12127,2,11,2008,108
71694,12127,2,6,2008,47
71695,12127,2,3,2008,1938
71696,12127,2,7,2008,806
71697,12001,2,2,2008,3
71698,12001,2,4,2008,14
71699,12001,2,9,2008,37
71700,12001,2,8,2008,133
71701,12001,2,5,2008,496
71702,12001,2,1,2008,390
71703,12001,2,10,2008,664
71704,12001,2,11,2008,3
71705,12001,2,6,2008,22
71706,12001,2,3,2008,879
71707,12001,2,7,2008,475
71708,12003,2,2,2008,0
71709,12003,2,4,2008,2
71710,12003,2,9,2008,8
71711,12003,2,8,2008,1
71712,12003,2,5,2008,50
71713,12003,2,1,2008,52
71714,12003,2,10,2008,80
71715,12003,2,11,2008,1
71716,12003,2,6,2008,8
71717,12003,2,3,2008,114
71718,12003,2,7,2008,58
71719,12007,2,2,2008,0
71720,12007,2,4,2008,3
71721,12007,2,9,2008,10
71722,12007,2,8,2008,4
71723,12007,2,5,2008,56
71724,12007,2,1,2008,45
71725,12007,2,10,2008,118
71726,12007,2,11,2008,0
71727,12007,2,6,2008,8
71728,12007,2,3,2008,73
71729,12007,2,7,2008,72
71730,12041,2,2,2008,0
71731,12041,2,4,2008,0
71732,12041,2,9,2008,1
71733,12041,2,8,2008,5
71734,12041,2,5,2008,33
71735,12041,2,1,2008,16
71736,12041,2,10,2008,33
71737,12041,2,11,2008,0
71738,12041,2,6,2008,2
71739,12041,2,3,2008,34
71740,12041,2,7,2008,33
71741,12075,2,2,2008,0
71742,12075,2,4,2008,1
71743,12075,2,9,2008,14
71744,12075,2,8,2008,4
71745,12075,2,5,2008,110
71746,12075,2,1,2008,65
71747,12075,2,10,2008,137
71748,12075,2,11,2008,23
71749,12075,2,6,2008,2
71750,12075,2,3,2008,245
71751,12075,2,7,2008,65
71752,12125,2,2,2008,0
71753,12125,2,4,2008,3
71754,12125,2,9,2008,6
71755,12125,2,8,2008,8
71756,12125,2,5,2008,44
71757,12125,2,1,2008,34
71758,12125,2,10,2008,26
71759,12125,2,11,2008,17
71760,12125,2,6,2008,12
71761,12125,2,3,2008,30
71762,12125,2,7,2008,24
71763,12095,2,2,2008,38
71764,12095,2,4,2008,241
71765,12095,2,9,2008,258
71766,12095,2,8,2008,819
71767,12095,2,5,2008,2360
71768,12095,2,1,2008,2064
71769,12095,2,10,2008,2840
71770,12095,2,11,2008,16
71771,12095,2,6,2008,116
71772,12095,2,3,2008,3998
71773,12095,2,7,2008,3539
71774,12097,2,2,2008,23
71775,12097,2,4,2008,13
71776,12097,2,9,2008,61
71777,12097,2,8,2008,130
71778,12097,2,5,2008,507
71779,12097,2,1,2008,410
71780,12097,2,10,2008,744
71781,12097,2,11,2008,49
71782,12097,2,6,2008,23
71783,12097,2,3,2008,1517
71784,12097,2,7,2008,412
71785,12049,2,2,2008,0
71786,12049,2,4,2008,1
71787,12049,2,9,2008,6
71788,12049,2,8,2008,16
71789,12049,2,5,2008,43
71790,12049,2,1,2008,34
71791,12049,2,10,2008,55
71792,12049,2,11,2008,3
71793,12049,2,6,2008,5
71794,12049,2,3,2008,121
71795,12049,2,7,2008,82
71796,12055,2,2,2008,9
71797,12055,2,4,2008,8
71798,12055,2,9,2008,15
71799,12055,2,8,2008,26
71800,12055,2,5,2008,160
71801,12055,2,1,2008,186
71802,12055,2,10,2008,207
71803,12055,2,11,2008,23
71804,12055,2,6,2008,5
71805,12055,2,3,2008,309
71806,12055,2,7,2008,192
71807,12105,2,2,2008,22
71808,12105,2,4,2008,55
71809,12105,2,9,2008,157
71810,12105,2,8,2008,180
71811,12105,2,5,2008,742
71812,12105,2,1,2008,915
71813,12105,2,10,2008,1825
71814,12105,2,11,2008,251
71815,12105,2,6,2008,52
71816,12105,2,3,2008,1763
71817,12105,2,7,2008,945
71818,12086,2,2,2008,58
71819,12086,2,4,2008,300
71820,12086,2,9,2008,283
71821,12086,2,8,2008,1156
71822,12086,2,5,2008,3198
71823,12086,2,1,2008,2813
71824,12086,2,10,2008,5084
71825,12086,2,11,2008,109
71826,12086,2,6,2008,172
71827,12086,2,3,2008,11944
71828,12086,2,7,2008,4106
71829,12027,2,2,2008,2
71830,12027,2,4,2008,4
71831,12027,2,9,2008,11
71832,12027,2,8,2008,8
71833,12027,2,5,2008,87
71834,12027,2,1,2008,39
71835,12027,2,10,2008,86
71836,12027,2,11,2008,18
71837,12027,2,6,2008,4
71838,12027,2,3,2008,207
71839,12027,2,7,2008,80
71840,12081,2,2,2008,7
71841,12081,2,4,2008,15
71842,12081,2,9,2008,47
71843,12081,2,8,2008,118
71844,12081,2,5,2008,308
71845,12081,2,1,2008,382
71846,12081,2,10,2008,709
71847,12081,2,11,2008,50
71848,12081,2,6,2008,21
71849,12081,2,3,2008,987
71850,12081,2,7,2008,541
71851,12115,2,2,2008,6
71852,12115,2,4,2008,17
71853,12115,2,9,2008,58
71854,12115,2,8,2008,97
71855,12115,2,5,2008,379
71856,12115,2,1,2008,426
71857,12115,2,10,2008,932
71858,12115,2,11,2008,59
71859,12115,2,6,2008,53
71860,12115,2,3,2008,1366
71861,12115,2,7,2008,702
71862,12057,2,2,2008,33
71863,12057,2,4,2008,64
71864,12057,2,9,2008,162
71865,12057,2,8,2008,546
71866,12057,2,5,2008,2152
71867,12057,2,1,2008,2131
71868,12057,2,10,2008,4473
71869,12057,2,11,2008,273
71870,12057,2,6,2008,148
71871,12057,2,3,2008,5873
71872,12057,2,7,2008,2695
71873,12005,2,2,2008,5
71874,12005,2,4,2008,8
71875,12005,2,9,2008,74
71876,12005,2,8,2008,61
71877,12005,2,5,2008,525
71878,12005,2,1,2008,413
71879,12005,2,10,2008,781
71880,12005,2,11,2008,6
71881,12005,2,6,2008,36
71882,12005,2,3,2008,554
71883,12005,2,7,2008,787
71884,12013,2,2,2008,0
71885,12013,2,4,2008,0
71886,12013,2,9,2008,7
71887,12013,2,8,2008,5
71888,12013,2,5,2008,41
71889,12013,2,1,2008,34
71890,12013,2,10,2008,48
71891,12013,2,11,2008,1
71892,12013,2,6,2008,1
71893,12013,2,3,2008,54
71894,12013,2,7,2008,57
71895,12045,2,2,2008,0
71896,12045,2,4,2008,2
71897,12045,2,9,2008,1
71898,12045,2,8,2008,2
71899,12045,2,5,2008,32
71900,12045,2,1,2008,28
71901,12045,2,10,2008,39
71902,12045,2,11,2008,3
71903,12045,2,6,2008,2
71904,12045,2,3,2008,96
71905,12045,2,7,2008,59
71906,12059,2,2,2008,0
71907,12059,2,4,2008,0
71908,12059,2,9,2008,13
71909,12059,2,8,2008,3
71910,12059,2,5,2008,45
71911,12059,2,1,2008,36
71912,12059,2,10,2008,106
71913,12059,2,11,2008,3
71914,12059,2,6,2008,5
71915,12059,2,3,2008,73
71916,12059,2,7,2008,42
