id,group,year,population
12125,12,2007,395
12125,13,2007,128
12127,1,2007,5397
12127,2,2007,19244
12127,3,2007,26465
12127,4,2007,28840
12127,5,2007,31985
12127,6,2007,32210
12127,7,2007,52410
12127,8,2007,61136
12127,9,2007,72070
12127,10,2007,65205
12127,11,2007,49835
12127,12,2007,38790
12127,13,2007,15552
12129,1,2007,283
12129,2,2007,1308
12129,3,2007,1655
12129,4,2007,1750
12129,5,2007,1851
12129,6,2007,1905
12129,7,2007,3640
12129,8,2007,4520
12129,9,2007,4555
12129,10,2007,3645
12129,11,2007,2080
12129,12,2007,945
12129,13,2007,336
12131,1,2007,599
12131,2,2007,2232
12131,3,2007,2825
12131,4,2007,3040
12131,5,2007,3165
12131,6,2007,3035
12131,7,2007,6070
12131,8,2007,7260
12131,9,2007,8488
12131,10,2007,6900
12131,11,2007,5200
12131,12,2007,3320
12131,13,2007,1069
12133,1,2007,288
12133,2,2007,944
12133,3,2007,1395
12133,4,2007,1540
12133,5,2007,1576
12133,6,2007,1700
12133,7,2007,3075
12133,8,2007,3390
12133,9,2007,3320
12133,10,2007,2870
12133,11,2007,2060
12133,12,2007,1260
12133,13,2007,527
12001,1,2008,2951
12001,2,2008,10852
12001,3,2008,12745
12001,4,2008,12425
12001,5,2008,22522
12001,6,2008,41685
12001,7,2008,36642
12001,8,2008,27715
12001,9,2008,29805
12001,10,2008,22845
12001,11,2008,12790
12001,12,2008,8005
12001,13,2008,3682
12003,1,2008,419
12003,2,2008,1532
12003,3,2008,1970
12003,4,2008,1865
12003,5,2008,1940
12003,6,2008,1990
12003,7,2008,3445
12003,8,2008,3941
12003,9,2008,3755
12003,10,2008,2925
12003,11,2008,1765
12003,12,2008,880
12003,13,2008,293
12005,1,2008,2334
12005,2,2008,8220
12005,3,2008,10520
12005,4,2008,10505
12005,5,2008,9892
12005,6,2008,10175
12005,7,2008,20150
12005,8,2008,23165
12005,9,2008,26405
12005,10,2008,21870
12005,11,2008,13840
12005,12,2008,8430
12005,13,2008,2989
12007,1,2008,356
12007,2,2008,1356
12007,3,2008,1625
12007,4,2008,1525
12007,5,2008,1711
12007,6,2008,2330
12007,7,2008,4463
12007,8,2008,4230
12007,9,2008,4095
12007,10,2008,3265
12007,11,2008,2105
12007,12,2008,1330
12007,13,2008,573
12009,1,2008,5468
12009,2,2008,21256
12009,3,2008,28495
12009,4,2008,32045
12009,5,2008,34431
12009,6,2008,30500
12009,7,2008,54395
12009,8,2008,66490
12009,9,2008,84845
12009,10,2008,71960
12009,11,2008,55640
12009,12,2008,40975
12009,13,2008,15232
12011,1,2008,21906
12011,2,2008,91120
12011,3,2008,115490
12011,4,2008,116253
12011,5,2008,111099
12011,6,2008,101165
12011,7,2008,229725
12011,8,2008,264110
12011,9,2008,259125
12011,10,2008,184330
12011,11,2008,113530
12011,12,2008,84960
12011,13,2008,46189
12013,1,2008,170
12013,2,2008,640
12013,3,2008,810
12013,4,2008,875
12013,5,2008,969
12013,6,2008,1195
12013,7,2008,2195
12013,8,2008,1988
12013,9,2008,1815
12013,10,2008,1505
12013,11,2008,1155
12013,12,2008,750
12013,13,2008,343
12015,1,2008,1192
12015,2,2008,4604
12015,3,2008,6370
12015,4,2008,7185
12015,5,2008,7465
12015,6,2008,6265
12015,7,2008,11585
12015,8,2008,15405
12015,9,2008,21135
12015,10,2008,25090
12015,11,2008,24515
12015,12,2008,20871
12015,13,2008,8587
12017,1,2008,1139
12017,2,2008,4004
12017,3,2008,5755
12017,4,2008,6680
12017,5,2008,7007
12017,6,2008,6020
12017,7,2008,9990
12017,8,2008,13535
12017,9,2008,18435
12017,10,2008,23489
12017,11,2008,22145
12017,12,2008,16940
12017,13,2008,6787
12019,1,2008,2321
12019,2,2008,9192
12019,3,2008,13265
12019,4,2008,14945
12019,5,2008,14977
12019,6,2008,12100
12019,7,2008,22510
12019,8,2008,27251
12019,9,2008,28435
12019,10,2008,21635
12019,11,2008,12050
12019,12,2008,6505
12019,13,2008,2697
12021,1,2008,3532
12021,2,2008,15024
12021,3,2008,18080
12021,4,2008,17645
12021,5,2008,17019
12021,6,2008,15965
12021,7,2008,33260
12021,8,2008,36740
12021,9,2008,40990
12021,10,2008,43530
12021,11,2008,37690
12021,12,2008,27795
12021,13,2008,9167
12023,1,2008,896
12023,2,2008,3272
12023,3,2008,4210
12023,4,2008,4310
12023,5,2008,4530
12023,6,2008,5250
12023,7,2008,8180
12023,8,2008,8305
12023,9,2008,9445
12023,10,2008,8310
12023,11,2008,5625
12023,12,2008,3440
12023,13,2008,1327
12086,1,2008,33318
12086,2,2008,134736
12086,3,2008,163528
12086,4,2008,160015
12086,5,2008,169829
12086,6,2008,163775
12086,7,2008,328525
12086,8,2008,366105
12086,9,2008,347505
12086,10,2008,261960
12086,11,2008,177940
12086,12,2008,117810
12086,13,2008,50367
12027,1,2008,465
12027,2,2008,1828
12027,3,2008,1975
12027,4,2008,1920
12027,5,2008,2188
12027,6,2008,2755
12027,7,2008,5030
12027,8,2008,4255
12027,9,2008,3475
12027,10,2008,3936
12027,11,2008,3395
12027,12,2008,2485
12027,13,2008,817
12029,1,2008,179
12029,2,2008,728
12029,3,2008,905
12029,4,2008,905
12029,5,2008,997
12029,6,2008,1170
12029,7,2008,1860
12029,8,2008,1905
12029,9,2008,2130
12029,10,2008,2210
12029,11,2008,1715
12029,12,2008,1090
12029,13,2008,358
12031,1,2008,12840
12031,2,2008,49376
12031,3,2008,58240
12031,4,2008,57060
12031,5,2008,58758
12031,6,2008,63950
12031,7,2008,120530
12031,8,2008,122240
12031,9,2008,126190
12031,10,2008,91302
12031,11,2008,49140
12031,12,2008,31515
12031,13,2008,13206
12033,1,2008,4009
12033,2,2008,15936
12033,3,2008,18400
12033,4,2008,18585
12033,5,2008,23813
12033,6,2008,26930
12033,7,2008,39903
12033,8,2008,36330
12033,9,2008,39635
12033,10,2008,32840
12033,11,2008,21935
12033,12,2008,14935
12033,13,2008,6587
12035,1,2008,917
12035,2,2008,2980
12035,3,2008,4300
12035,4,2008,5195
12035,5,2008,5341
12035,6,2008,4165
12035,7,2008,7260
12035,8,2008,9820
12035,9,2008,13305
12035,10,2008,14715
12035,11,2008,13261
12035,12,2008,9650
12035,13,2008,2888
12037,1,2008,121
12037,2,2008,436
12037,3,2008,550
12037,4,2008,565
12037,5,2008,607
12037,6,2008,680
12037,7,2008,1515
12037,8,2008,1600
12037,9,2008,1695
12037,10,2008,1625
12037,11,2008,1275
12037,12,2008,680
12037,13,2008,262
12039,1,2008,657
12039,2,2008,2716
12039,3,2008,3150
12039,4,2008,2935
12039,5,2008,3111
12039,6,2008,3545
12039,7,2008,6430
12039,8,2008,6060
12039,9,2008,6456
12039,10,2008,5450
12039,11,2008,3380
12039,12,2008,2085
12039,13,2008,848
12041,1,2008,200
12041,2,2008,740
12041,3,2008,995
12041,4,2008,1035
12041,5,2008,1224
12041,6,2008,1605
12041,7,2008,1685
12041,8,2008,2075
12041,9,2008,2381
12041,10,2008,2085
12041,11,2008,1495
12041,12,2008,900
12041,13,2008,301
12043,1,2008,100
12043,2,2008,512
12043,3,2008,690
12043,4,2008,770
12043,5,2008,768
12043,6,2008,795
12043,7,2008,1765
12043,8,2008,1745
12043,9,2008,1640
12043,10,2008,1615
12043,11,2008,1337
12043,12,2008,735
12043,13,2008,227
12045,1,2008,135
12045,2,2008,532
12045,3,2008,725
12045,4,2008,845
12045,5,2008,913
12045,6,2008,1055
12045,7,2008,2295
12045,8,2008,2465
12045,9,2008,2415
12045,10,2008,1994
12045,11,2008,1430
12045,12,2008,855
12045,13,2008,336
12047,1,2008,157
12047,2,2008,680
12047,3,2008,860
12047,4,2008,875
12047,5,2008,918
12047,6,2008,1353
12047,7,2008,2250
12047,8,2008,2245
12047,9,2008,1990
12047,10,2008,1630
12047,11,2008,985
12047,12,2008,595
12047,13,2008,267
12049,1,2008,480
12049,2,2008,1884
12049,3,2008,1975
12049,4,2008,1870
12049,5,2008,1980
12049,6,2008,2400
12049,7,2008,4393
12049,8,2008,3455
12049,9,2008,3125
12049,10,2008,2345
12049,11,2008,1785
12049,12,2008,1430
12049,13,2008,523
12051,1,2008,677
12051,2,2008,2892
12051,3,2008,3045
12051,4,2008,2900
12051,5,2008,3335
12051,6,2008,4000
12051,7,2008,6371
12051,8,2008,4990
12051,9,2008,3855
12051,10,2008,3060
12051,11,2008,2180
12051,12,2008,1365
12051,13,2008,495
12053,1,2008,1671
12053,2,2008,5948
12053,3,2008,8610
12053,4,2008,9785
12053,5,2008,9585
12053,6,2008,7710
12053,7,2008,14290
12053,8,2008,17355
12053,9,2008,22600
12053,10,2008,24925
12053,11,2008,23056
12053,12,2008,19120
12053,13,2008,6932
12055,1,2008,1028
12055,2,2008,4044
12055,3,2008,5190
12055,4,2008,5175
12055,5,2008,5199
12055,6,2008,4655
12055,7,2008,8580
12055,8,2008,9225
12055,9,2008,11445
12055,10,2008,13219
12055,11,2008,14360
12055,12,2008,12565
12055,13,2008,4978
12057,1,2008,17520
12057,2,2008,66012
12057,3,2008,84890
12057,4,2008,84795
12057,5,2008,84381
12057,6,2008,87050
12057,7,2008,169185
12057,8,2008,173045
12057,9,2008,169380
12057,10,2008,125715
12057,11,2008,74940
12057,12,2008,49740
12057,13,2008,21544
12059,1,2008,216
12059,2,2008,968
12059,3,2008,1145
12059,4,2008,1270
12059,5,2008,1393
12059,6,2008,1620
12059,7,2008,2675
12059,8,2008,2640
12059,9,2008,2542
12059,10,2008,2305
12059,11,2008,1760
12059,12,2008,1075
12059,13,2008,487
12061,1,2008,1314
12061,2,2008,5380
12061,3,2008,6885
12061,4,2008,7370
12061,5,2008,7566
12061,6,2008,6595
12061,7,2008,12365
12061,8,2008,14443
12061,9,2008,18935
12061,10,2008,19460
12061,11,2008,16605
12061,12,2008,14325
12061,13,2008,6310
12063,1,2008,577
12063,2,2008,2232
12063,3,2008,2780
12063,4,2008,2730
12063,5,2008,2976
12063,6,2008,3785
12063,7,2008,7165
12063,8,2008,6959
12063,9,2008,7335
12063,10,2008,5925
12063,11,2008,3980
12063,12,2008,2720
12063,13,2008,1231
12065,1,2008,174
12065,2,2008,628
12065,3,2008,775
12065,4,2008,745
12065,5,2008,885
12065,6,2008,950
12065,7,2008,1865
12065,8,2008,2075
12065,9,2008,2276
12065,10,2008,2035
12065,11,2008,1125
12065,12,2008,800
12065,13,2008,351
12067,1,2008,102
12067,2,2008,324
12067,3,2008,435
12067,4,2008,470
12067,5,2008,479
12067,6,2008,820
12067,7,2008,1717
12067,8,2008,1365
12067,9,2008,890
12067,10,2008,765
12067,11,2008,600
12067,12,2008,365
12067,13,2008,146
12069,1,2008,3592
12069,2,2008,12440
12069,3,2008,16595
12069,4,2008,16890
12069,5,2008,16182
12069,6,2008,13635
12069,7,2008,27690
12069,8,2008,34991
12069,9,2008,38090
12069,10,2008,39800
12069,11,2008,37035
12069,12,2008,26395
12069,13,2008,9368
12071,1,2008,7046
12071,2,2008,28964
12071,3,2008,34825
12071,4,2008,34315
12071,5,2008,33444
12071,6,2008,31125
12071,7,2008,62555
12071,8,2008,70065
12071,9,2008,80305
12071,10,2008,85025
12071,11,2008,69623
12071,12,2008,52395
12071,13,2008,19767
12073,1,2008,3209
12073,2,2008,12552
12073,3,2008,14800
12073,4,2008,14895
12073,5,2008,26635
12073,6,2008,45305
12073,7,2008,38300
12073,8,2008,32770
12073,9,2008,34545
12073,10,2008,26256
12073,11,2008,12795
12073,12,2008,7755
12073,13,2008,3727
12075,1,2008,473
12075,2,2008,1900
12075,3,2008,2370
12075,4,2008,2540
12075,5,2008,2706
12075,6,2008,2270
12075,7,2008,4255
12075,8,2008,4710
12075,9,2008,5650
12075,10,2008,5845
12075,11,2008,4215
12075,12,2008,2665
12075,13,2008,976
12077,1,2008,103
12077,2,2008,356
12077,3,2008,475
12077,4,2008,510
12077,5,2008,516
12077,6,2008,665
12077,7,2008,1493
12077,8,2008,1395
12077,9,2008,1040
12077,10,2008,805
12077,11,2008,520
12077,12,2008,310
12077,13,2008,107
12079,1,2008,221
12079,2,2008,960
12079,3,2008,1120
12079,4,2008,1130
12079,5,2008,1333
12079,6,2008,1770
12079,7,2008,2805
12079,8,2008,2465
12079,9,2008,2420
12079,10,2008,2115
12079,11,2008,1530
12079,12,2008,1000
12079,13,2008,471
12081,1,2008,3964
12081,2,2008,14592
12081,3,2008,18420
12081,4,2008,18025
12081,5,2008,17774
12081,6,2008,16600
12081,7,2008,34915
12081,8,2008,38210
12081,9,2008,43076
12081,10,2008,41930
12081,11,2008,33335
12081,12,2008,27245
12081,13,2008,12179
12083,1,2008,3737
12083,2,2008,14064
12083,3,2008,18045
12083,4,2008,19010
12083,5,2008,20012
12083,6,2008,17705
12083,7,2008,30850
12083,8,2008,38520
12083,9,2008,44535
12083,10,2008,44115
12083,11,2008,37981
12083,12,2008,29645
12083,13,2008,10946
12085,1,2008,1146
12085,2,2008,5164
12085,3,2008,6875
12085,4,2008,7705
12085,5,2008,7663
12085,6,2008,6495
12085,7,2008,11645
12085,8,2008,16000
12085,9,2008,21210
12085,10,2008,21187
12085,11,2008,18705
12085,12,2008,14760
12085,13,2008,6546
12087,1,2008,712
12087,2,2008,2844
12087,3,2008,3520
12087,4,2008,3405
12087,5,2008,3734
12087,6,2008,3820
12087,7,2008,7705
12087,8,2008,10405
12087,9,2008,13145
12087,10,2008,11950
12087,11,2008,7100
12087,12,2008,4160
12087,13,2008,1476
12089,1,2008,825
12089,2,2008,3344
12089,3,2008,4150
12089,4,2008,4552
12089,5,2008,4789
12089,6,2008,4155
12089,7,2008,7390
12089,8,2008,9750
12089,9,2008,11035
12089,10,2008,10350
12089,11,2008,6555
12089,12,2008,3525
12089,13,2008,1018
12091,1,2008,2455
12091,2,2008,9592
12091,3,2008,11835
12091,4,2008,11605
12091,5,2008,11458
12091,6,2008,12950
12091,7,2008,24570
12091,8,2008,25238
12091,9,2008,26245
12091,10,2008,21275
12091,11,2008,13760
12091,12,2008,7960
12091,13,2008,2793
12093,1,2008,557
12093,2,2008,2144
12093,3,2008,2635
12093,4,2008,2795
12093,5,2008,3042
12093,6,2008,2800
12093,7,2008,4940
12093,8,2008,4965
12093,9,2008,5300
12093,10,2008,4044
12093,11,2008,3360
12093,12,2008,2555
12093,13,2008,888
12095,1,2008,16686
12095,2,2008,67816
12095,3,2008,80435
12095,4,2008,78385
12095,5,2008,81839
12095,6,2008,91390
12095,7,2008,181830
12095,8,2008,166614
12095,9,2008,153480
12095,10,2008,103725
12095,11,2008,56860
12095,12,2008,35475
12095,13,2008,13374
12097,1,2008,3775
12097,2,2008,14196
12097,3,2008,19285
12097,4,2008,20900
12097,5,2008,20502
12097,6,2008,18485
12097,7,2008,35995
12097,8,2008,38090
12097,9,2008,36905
12097,10,2008,26315
12097,11,2008,15230
12097,12,2008,8630
12097,13,2008,3231
12099,1,2008,15692
12099,2,2008,59860
12099,3,2008,78250
12099,4,2008,79815
12099,5,2008,79626
12099,6,2008,72070
12099,7,2008,144280
12099,8,2008,167305
12099,9,2008,181235
12099,10,2008,154709
12099,11,2008,119030
12099,12,2008,105910
12099,13,2008,50959
12101,1,2008,5730
12101,2,2008,18900
12101,3,2008,26400
12101,4,2008,29195
12101,5,2008,27709
12101,6,2008,22560
12101,7,2008,45565
12101,8,2008,54975
12101,9,2008,62775
12101,10,2008,59824
12101,11,2008,49445
12101,12,2008,39710
12101,13,2008,17158
12103,1,2008,9111
12103,2,2008,37424
12103,3,2008,47530
12103,4,2008,48885
12103,5,2008,50294
12103,6,2008,48115
12103,7,2008,100465
12103,8,2008,119760
12103,9,2008,140740
12103,10,2008,123637
12103,11,2008,88715
12103,12,2008,70735
12103,13,2008,36733
12105,1,2008,8151
12105,2,2008,32112
12105,3,2008,40005
12105,4,2008,39805
12105,5,2008,38765
12105,6,2008,36230
12105,7,2008,69935
12105,8,2008,74490
12105,9,2008,77870
12105,10,2008,70155
12105,11,2008,52805
12105,12,2008,38370
12105,13,2008,14805
12107,1,2008,1008
12107,2,2008,3704
12107,3,2008,4835
12107,4,2008,4940
12107,5,2008,5023
12107,6,2008,4485
12107,7,2008,7760
12107,8,2008,8270
12107,9,2008,10544
12107,10,2008,10005
12107,11,2008,7730
12107,12,2008,5045
12107,13,2008,1635
12109,1,2008,1881
12109,2,2008,7188
12109,3,2008,10395
12109,4,2008,12140
12109,5,2008,11941
12109,6,2008,11278
12109,7,2008,20105
12109,8,2008,24230
12109,9,2008,30375
12109,10,2008,25360
12109,11,2008,14850
12109,12,2008,10110
12109,13,2008,3787
12111,1,2008,3523
12111,2,2008,12960
12111,3,2008,16905
12111,4,2008,17495
12111,5,2008,17820
12111,6,2008,15470
12111,7,2008,28350
12111,8,2008,31695
12111,9,2008,37376
12111,10,2008,33870
12111,11,2008,27080
12111,12,2008,21770
12111,13,2008,7627
12113,1,2008,1912
12113,2,2008,6976
12113,3,2008,9474
12113,4,2008,10435
12113,5,2008,10474
12113,6,2008,9285
12113,7,2008,18735
12113,8,2008,21615
12113,9,2008,23070
12113,10,2008,17915
12113,11,2008,10740
12113,12,2008,5550
12113,13,2008,2002
12115,1,2008,3008
12115,2,2008,11868
12115,3,2008,16420
12115,4,2008,18330
12115,5,2008,17702
12115,6,2008,14360
12115,7,2008,29825
12115,8,2008,39280
12115,9,2008,51003
12115,10,2008,58485
12115,11,2008,51590
12115,12,2008,43920
12115,13,2008,20907
12117,1,2008,4636
12117,2,2008,20240
12117,3,2008,26930
12117,4,2008,29455
12117,5,2008,28403
12117,6,2008,25995
12117,7,2008,60205
12117,8,2008,65200
12117,9,2008,65385
12117,10,2008,47330
12117,11,2008,25150
12117,12,2008,15890
12117,13,2008,5826
12119,1,2008,471
12119,2,2008,2828
12119,3,2008,3660
12119,4,2008,3700
12119,5,2008,4056
12119,6,2008,4235
12119,7,2008,8890
12119,8,2008,9655
12119,9,2008,10840
12119,10,2008,11050
12119,11,2008,13832
12119,12,2008,10990
12119,13,2008,3225
12121,1,2008,547
12121,2,2008,1852
12121,3,2008,2300
12121,4,2008,2340
12121,5,2008,2484
12121,6,2008,2865
12121,7,2008,5225
12121,8,2008,5090
12121,9,2008,5710
12121,10,2008,5060
12121,11,2008,3810
12121,12,2008,2625
12121,13,2008,1139
12123,1,2008,285
12123,2,2008,1008
12123,3,2008,1305
12123,4,2008,1325
12123,5,2008,1366
12123,6,2008,1495
12123,7,2008,3165
12123,8,2008,3320
12123,9,2008,3207
12123,10,2008,2790
12123,11,2008,1730
12123,12,2008,1080
12123,13,2008,373
12125,1,2008,185
12125,2,2008,608
12125,3,2008,860
12125,4,2008,915
12125,5,2008,969
12125,6,2008,1220
12125,7,2008,2635
12125,8,2008,3020
12125,9,2008,2333
12125,10,2008,1515
12125,11,2008,760
12125,12,2008,420
12125,13,2008,144
12127,1,2008,5155
12127,2,2008,19780
12127,3,2008,26160
12127,4,2008,28385
12127,5,2008,31642
12127,6,2008,32175
12127,7,2008,52645
12127,8,2008,59250
12127,9,2008,71985
12127,10,2008,66605
12127,11,2008,49866
12127,12,2008,38295
12127,13,2008,16846
12129,1,2008,332
12129,2,2008,1280
12129,3,2008,1735
12129,4,2008,1791
12129,5,2008,1871
12129,6,2008,1940
12129,7,2008,3655
12129,8,2008,4340
12129,9,2008,4705
12129,10,2008,3880
12129,11,2008,2270
12129,12,2008,1030
12129,13,2008,388
12131,1,2008,701
12131,2,2008,2216
12131,3,2008,2885
12131,4,2008,3005
12131,5,2008,3197
12131,6,2008,3080
12131,7,2008,6196
12131,8,2008,7215
12131,9,2008,8705
12131,10,2008,7110
12131,11,2008,5315
12131,12,2008,3450
12131,13,2008,1204
12133,1,2008,290
12133,2,2008,968
12133,3,2008,1380
12133,4,2008,1544
12133,5,2008,1609
12133,6,2008,1795
12133,7,2008,3345
12133,8,2008,3480
12133,9,2008,3445
12133,10,2008,2930
12133,11,2008,2110
12133,12,2008,1295
12133,13,2008,574
12001,1,2009,2896
12001,2,2009,11120
12001,3,2009,12990
12001,4,2009,12365
12001,5,2009,22372
12001,6,2009,41490
12001,7,2009,37180
12001,8,2009,27469
12001,9,2009,29855
12001,10,2009,23625
12001,11,2009,13230
12001,12,2009,8035
12001,13,2009,3862
12003,1,2009,396
12003,2,2009,1577
12003,3,2009,2034
12003,4,2009,1875
12003,5,2009,1936
12003,6,2009,2000
12003,7,2009,3485
12003,8,2009,3910
12003,9,2009,3795
12003,10,2009,3020
12003,11,2009,1835
12003,12,2009,905
12003,13,2009,309
12005,1,2009,2007
12005,2,2009,8549
12005,3,2009,10460
12005,4,2009,10320
12005,5,2009,9759
12005,6,2009,10005
12005,7,2009,20025
12005,8,2009,22440
12005,9,2009,26665
12005,10,2009,22440
12005,11,2009,14125
12005,12,2009,8500
12005,13,2009,3169
12007,1,2009,316
12007,2,2009,1397
12007,3,2009,1635
12007,4,2009,1495
12007,5,2009,1684
12007,6,2009,2315
12007,7,2009,4515
12007,8,2009,4145
12007,9,2009,4057
12007,10,2009,3320
12007,11,2009,2125
12007,12,2009,1315
12007,13,2009,600
12009,1,2009,5101
12009,2,2009,21759
12009,3,2009,27995
12009,4,2009,31360
12009,5,2009,34069
12009,6,2009,30750
12009,7,2009,54940
12009,8,2009,63683
12009,9,2009,85685
12009,10,2009,73895
12009,11,2009,55960
12009,12,2009,41105
12009,13,2009,16136
12011,1,2009,21296
12011,2,2009,92302
12011,3,2009,114620
12011,4,2009,115345
12011,5,2009,111056
12011,6,2009,102020
12011,7,2009,229580
12011,8,2009,258620
12011,9,2009,261315
12011,10,2009,188955
12011,11,2009,115045
12011,12,2009,82755
12011,13,2009,46903
12013,1,2009,171
12013,2,2009,659
12013,3,2009,805
12013,4,2009,860
12013,5,2009,977
12013,6,2009,1235
12013,7,2009,2285
12013,8,2009,2020
12013,9,2009,1830
12013,10,2009,1535
12013,11,2009,1195
12013,12,2009,750
12013,13,2009,355
12015,1,2009,987
12015,2,2009,4826
12015,3,2009,6275
12015,4,2009,7035
12015,5,2009,7397
12015,6,2009,6285
12015,7,2009,11595
12015,8,2009,14960
12015,9,2009,21150
12015,10,2009,25460
12015,11,2009,24195
12015,12,2009,20643
12015,13,2009,9013
12017,1,2009,1071
12017,2,2009,4098
12017,3,2009,5675
12017,4,2009,6500
12017,5,2009,6885
12017,6,2009,6060
12017,7,2009,10100
12017,8,2009,13135
12017,9,2009,18393
12017,10,2009,23800
12017,11,2009,22000
12017,12,2009,16760
12017,13,2009,7104
12019,1,2009,2257
12019,2,2009,9401
12019,3,2009,13185
12019,4,2009,14840
12019,5,2009,15023
12019,6,2009,12275
12019,7,2009,22790
12019,8,2009,26670
12019,9,2009,28795
12019,10,2009,22210
12019,11,2009,12455
12019,12,2009,6590
12019,13,2009,2859
12021,1,2009,3383
12021,2,2009,15421
12021,3,2009,18165
12021,4,2009,17635
12021,5,2009,17190
12021,6,2009,15935
12021,7,2009,33295
12021,8,2009,36060
12021,9,2009,41620
12021,10,2009,44545
12021,11,2009,37935
12021,12,2009,27995
12021,13,2009,9750
12023,1,2009,854
12023,2,2009,3299
12023,3,2009,4190
12023,4,2009,4230
12023,5,2009,4469
12023,6,2009,5280
12023,7,2009,8320
12023,8,2009,8135
12023,9,2009,9430
12023,10,2009,8460
12023,11,2009,5755
12023,12,2009,3505
12023,13,2009,1403
12086,1,2009,31851
12086,2,2009,135877
12086,3,2009,165760
12086,4,2009,157370
12086,5,2009,169247
12086,6,2009,164360
12086,7,2009,326476
12086,8,2009,360495
12086,9,2009,353225
12086,10,2009,267845
12086,11,2009,179945
12086,12,2009,118545
12086,13,2009,52370
12027,1,2009,439
12027,2,2009,1900
12027,3,2009,2015
12027,4,2009,1890
12027,5,2009,2170
12027,6,2009,2730
12027,7,2009,5045
12027,8,2009,4275
12027,9,2009,3490
12027,10,2009,4020
12027,11,2009,3423
12027,12,2009,2505
12027,13,2009,867
12029,1,2009,205
12029,2,2009,717
12029,3,2009,910
12029,4,2009,915
12029,5,2009,999
12029,6,2009,1185
12029,7,2009,1930
12029,8,2009,1875
12029,9,2009,2115
12029,10,2009,2225
12029,11,2009,1750
12029,12,2009,1115
12029,13,2009,385
12031,1,2009,12530
12031,2,2009,50024
12031,3,2009,58640
12031,4,2009,56270
12031,5,2009,58626
12031,6,2009,64255
12031,7,2009,121020
12031,8,2009,120060
12031,9,2009,127800
12031,10,2009,94519
12031,11,2009,50710
12031,12,2009,31605
12031,13,2009,13901
12033,1,2009,3946
12033,2,2009,16069
12033,3,2009,18235
12033,4,2009,18210
12033,5,2009,23495
12033,6,2009,26775
12033,7,2009,40069
12033,8,2009,35100
12033,9,2009,39355
12033,10,2009,33305
12033,11,2009,22050
12033,12,2009,14870
12033,13,2009,6912
12035,1,2009,884
12035,2,2009,3208
12035,3,2009,4210
12035,4,2009,5220
12035,5,2009,5393
12035,6,2009,4260
12035,7,2009,7380
12035,8,2009,9635
12035,9,2009,13395
12035,10,2009,15045
12035,11,2009,13355
12035,12,2009,9795
12035,13,2009,3117
12037,1,2009,119
12037,2,2009,422
12037,3,2009,535
12037,4,2009,550
12037,5,2009,577
12037,6,2009,700
12037,7,2009,1575
12037,8,2009,1615
12037,9,2009,1673
12037,10,2009,1600
12037,11,2009,1285
12037,12,2009,690
12037,13,2009,265
12039,1,2009,597
12039,2,2009,2703
12039,3,2009,3185
12039,4,2009,2860
12039,5,2009,2996
12039,6,2009,3460
12039,7,2009,6435
12039,8,2009,5855
12039,9,2009,6275
12039,10,2009,5500
12039,11,2009,3390
12039,12,2009,2080
12039,13,2009,866
12041,1,2009,193
12041,2,2009,750
12041,3,2009,995
12041,4,2009,1015
12041,5,2009,1208
12041,6,2009,1640
12041,7,2009,1700
12041,8,2009,2053
12041,9,2009,2385
12041,10,2009,2110
12041,11,2009,1560
12041,12,2009,920
12041,13,2009,313
12043,1,2009,98
12043,2,2009,526
12043,3,2009,670
12043,4,2009,775
12043,5,2009,764
12043,6,2009,805
12043,7,2009,1780
12043,8,2009,1780
12043,9,2009,1665
12043,10,2009,1620
12043,11,2009,1330
12043,12,2009,770
12043,13,2009,239
12045,1,2009,121
12045,2,2009,544
12045,3,2009,715
12045,4,2009,815
12045,5,2009,901
12045,6,2009,1055
12045,7,2009,2359
12045,8,2009,2400
12045,9,2009,2410
12045,10,2009,1995
12045,11,2009,1450
12045,12,2009,870
12045,13,2009,354
12047,1,2009,176
12047,2,2009,653
12047,3,2009,850
12047,4,2009,880
12047,5,2009,901
12047,6,2009,1358
12047,7,2009,2250
12047,8,2009,2220
12047,9,2009,1985
12047,10,2009,1680
12047,11,2009,990
12047,12,2009,625
12047,13,2009,282
12049,1,2009,489
12049,2,2009,1996
12049,3,2009,1960
12049,4,2009,1890
12049,5,2009,1953
12049,6,2009,2400
12049,7,2009,4458
12049,8,2009,3390
12049,9,2009,3130
12049,10,2009,2325
12049,11,2009,1765
12049,12,2009,1390
12049,13,2009,560
12051,1,2009,599
12051,2,2009,3005
12051,3,2009,3075
12051,4,2009,2830
12051,5,2009,3291
12051,6,2009,4010
12051,7,2009,6435
12051,8,2009,4950
12051,9,2009,3820
12051,10,2009,3030
12051,11,2009,2175
12051,12,2009,1370
12051,13,2009,513
12053,1,2009,1648
12053,2,2009,6001
12053,3,2009,8455
12053,4,2009,9690
12053,5,2009,9602
12053,6,2009,7775
12053,7,2009,14390
12053,8,2009,17010
12053,9,2009,22745
12053,10,2009,25425
12053,11,2009,23121
12053,12,2009,18855
12053,13,2009,7358
12055,1,2009,987
12055,2,2009,4078
12055,3,2009,5185
12055,4,2009,5090
12055,5,2009,5144
12055,6,2009,4595
12055,7,2009,8580
12055,8,2009,8975
12055,9,2009,11380
12055,10,2009,13390
12055,11,2009,14235
12055,12,2009,12265
12055,13,2009,5221
12057,1,2009,16593
